NAME	TITLE	SCORE	
ATXN7L2		1.8555328	
DENND6B		1.8552912	
SLC13A3		1.8552382	
FAM153B		1.8547052	
OSBPL10-AS1		1.8546654	
LOC100130950		1.8546187	
GRK5		1.8545606	
HNRNPF		1.8544171	
LOC150776		1.8543648	
WBP2NL		1.8539782	
BCL11B		1.8536131	
SOX18		1.8527623	
LOC645513		1.8521261	
PYCR1		1.851648	
TNFAIP8L1		1.8499802	
FBXO10		1.8491629	
APOD		1.848312	
SLC25A12		1.8481458	
CLPS		1.8467984	
TBXA2R		1.8466846	
FAM49A		1.8464202	
DCLRE1C		1.8463949	
HLA-F		1.8459647	
DHRS4L1		1.8448647	
CXCL11		1.8446255	
NEURL4		1.8445747	
GALNTL5		1.8444068	
MMS22L		1.8442062	
GSTA4		1.8441128	
IAPP		1.8440273	
VAMP1		1.8439476	
ZNF620		1.8438547	
ATP6V0A1		1.8437032	
CCDC40		1.842589	
LOC100507420		1.8390287	
ZNF835		1.8388407	
SLC6A15		1.8386652	
UXS1		1.8385296	
LRP12		1.8380154	
ZNF362		1.8374232	
ZNF300		1.8363119	
NOL6		1.8361131	
SLC22A17		1.8360295	
ZNF394		1.8359473	
PCDHB14		1.835759	
MUM1		1.834218	
PLEKHD1		1.83404	
ERVK13-1		1.833647	
SKP2		1.8335693	
PRTG		1.8328166	
LRRC39		1.832692	
ERO1LB		1.8325241	
ESPNP		1.8322268	
IFT140		1.8321047	
RNF20		1.8314229	
PTP4A3		1.8311051	
MOV10		1.8302308	
LGI2		1.8295779	
CNKSR2		1.8295316	
SLC26A4		1.8278422	
FGD3		1.8277793	
ZNF175		1.8266408	
SLX4IP		1.826416	
GRN		1.8263968	
PAPLN		1.8261621	
LOC100129917		1.824656	
CDAN1		1.8244216	
LOC101929787		1.8239733	
NNT-AS1		1.8235548	
LOC101927768		1.8235128	
MXD3		1.8230217	
GCNT1		1.8229192	
SLC7A6OS		1.8223693	
LINC01560		1.8216591	
DMD		1.8216245	
LOC440895		1.8214589	
TTBK2		1.8210815	
DLGAP1		1.8209786	
SNW1		1.8204904	
FRAS1		1.8204215	
CTSF		1.8201588	
HPSE2		1.8197045	
MBOAT1		1.8193579	
ARHGAP1		1.8185703	
KCNJ3		1.818441	
TFEB		1.8184228	
ELMO2		1.8182003	
LRRC7		1.817493	
XRCC2		1.8157492	
MAPT		1.8157156	
DBR1		1.8154347	
CYP46A1		1.8130181	
FAM135A		1.8127743	
LINS		1.812599	
IL1RAPL2		1.8115903	
RNASEH2B-AS1		1.8114475	
EFCAB13		1.8110653	
TK2		1.8107239	
CACNA2D3		1.8096218	
LPXN		1.8090441	
ZNF235		1.8084023	
TAF7L		1.8082087	
SFXN2		1.8079607	
RFX3-AS1		1.8076452	
PRKXP1		1.8065206	
WDR82		1.8065178	
HSH2D		1.8064103	
GSDMA		1.8060783	
ZNF547		1.8042495	
TCP11L1		1.8034432	
GPR12		1.8032813	
ST6GALNAC4		1.8031435	
DAGLB		1.8024688	
UNC5B		1.80229	
RAMP2		1.8014627	
CARD6		1.8005092	
ZBTB8B		1.7986995	
TIMP2		1.7986393	
ORAOV1		1.7984055	
ZC4H2		1.7982472	
TAF7		1.7975583	
ITPR1		1.7968347	
ZC3H7B		1.7967463	
LINC01344		1.7961426	
ZNF317		1.7958841	
NBPF6		1.795227	
LRRC34		1.7949032	
ALDH1B1		1.7936661	
RIOK1		1.7930899	
SP100		1.7928761	
ARID5B		1.791495	
LOC100287934		1.7900195	
HBD		1.7899697	
CLK4		1.7891326	
RAB3D		1.7885635	
NOP2		1.7884741	
H6PD		1.7876226	
TTC21B		1.7868133	
LOC284600		1.7865434	
LOC101927100		1.7864096	
XRCC1		1.7851532	
TAPT1-AS1		1.7831017	
SNAPC1		1.7828337	
FBF1		1.7802254	
LGALS9		1.7801878	
ASXL3		1.7799448	
ZNF90		1.7799085	
CACHD1		1.7797018	
RAD52		1.7793499	
ZNF730		1.7791818	
ARMC9		1.7780167	
HMGN2		1.7779418	
CACNA1D		1.7774056	
FTO		1.7769098	
MTHFD1		1.77581	
TSHZ2		1.775602	
TPCN2		1.7742611	
MCCC1		1.7733077	
BACE1		1.772377	
BANP		1.7723004	
KIF26B		1.770971	
SFTA1P		1.7706279	
GGA1		1.7704746	
LMOD3		1.7703063	
ZBTB37		1.7695366	
HIST1H1D		1.7678567	
TMEM234		1.7674961	
MTG1		1.7673458	
RPL13P5		1.7656325	
DIP2A		1.7645394	
WBP1		1.7640419	
KIAA1211		1.7613292	
RBBP4		1.7601664	
CCT7		1.7600768	
NBPF4		1.7598573	
ZSCAN12		1.7597882	
CLUL1		1.7591031	
PDE11A		1.7590523	
THRA		1.7567157	
LHX6		1.7559788	
MMP1		1.7558744	
ST6GALNAC6		1.7558622	
ZNF280D		1.7557098	
GAS8		1.7553264	
ZNF551		1.7545879	
CSRNP3		1.7533319	
ROBO3		1.7530577	
ABR		1.7521558	
SIRPA		1.7518222	
LINC00689		1.7514999	
MGAT1		1.7512418	
C16orf46		1.7511392	
FLJ42351		1.75113	
C12orf43		1.7498034	
SPICE1		1.7497787	
FANCC		1.7488947	
USP6		1.7475212	
PPT2		1.7468752	
ADH1C		1.7450336	
SNRK		1.7450286	
RNASEL		1.744429	
RELL1		1.7430745	
GBP6		1.7421986	
AKT3		1.7421931	
ARHGEF40		1.741582	
UBXN10		1.7410629	
ZNF430		1.7410212	
PLBD1		1.7408686	
TMEM147-AS1		1.7398833	
IFI27		1.738669	
LOC400043		1.7382584	
FZD4		1.7381235	
HDAC7		1.737798	
ZNF850		1.7376456	
DCUN1D2		1.7373189	
ANTXR2		1.7372866	
PEX6		1.7361633	
KC6		1.7345412	
SLC26A11		1.7342179	
FAM86B3P		1.734023	
SCN1A		1.7339725	
INGX		1.7337321	
GRIN2B		1.7335374	
CLCN6		1.732688	
KLF7		1.7321905	
ISY1		1.730845	
UBE2G2		1.7297105	
DNASE2		1.7295483	
ELP3		1.7291197	
LINC00667		1.7286897	
COX6B2		1.7279707	
WDR70		1.7277703	
COCH		1.7266608	
SOX12		1.726106	
CACNA1H		1.7260715	
ZNF565		1.7257191	
LOC652276		1.7256427	
DLGAP2		1.7254384	
PPP1R37		1.724801	
CFLAR-AS1		1.7241093	
INPP5J		1.7236705	
PWP2		1.7230046	
FAM124A		1.722813	
FGL1		1.7221768	
PPM1F		1.7218287	
DZANK1		1.7194686	
NAGS		1.718096	
PEG3		1.7178866	
GREB1L		1.7176893	
STXBP5L		1.7167752	
HSPA1B		1.7164979	
FGG		1.7152941	
PGAP3		1.715019	
ABTB1		1.71413	
WDR72		1.7136707	
GREB1		1.7134131	
SDCCAG8		1.7132385	
HKR1		1.7132219	
CLCC1		1.7126876	
HOXA9		1.7126693	
SLC38A6		1.7123344	
LRRC69		1.712295	
TFR2		1.7121323	
STAT6		1.7118518	
NRBP1		1.7116418	
PPFIBP1		1.7113615	
C16orf71		1.7113426	
C6		1.7112138	
DGCR8		1.7111486	
SRGAP2B		1.7109938	
FAM86B2		1.7107757	
DYNC2H1		1.7100888	
CCDC136		1.7096431	
MEIS3		1.7088684	
LOC643201		1.7083992	
SENP5		1.7077112	
TPI1		1.7076094	
ELK3		1.7075788	
WDR60		1.7074705	
LOC100505501		1.7074333	
C1QTNF2		1.7062362	
AGBL3		1.7061262	
GLYCTK		1.70612	
CHSY1		1.7052658	
LOC100130476		1.7049724	
CPB1		1.7043242	
JADE1		1.7036299	
DHPS		1.7035744	
TMOD2		1.7028476	
GRIN2A		1.7024456	
COL17A1		1.701981	
DPY19L2P3		1.7013189	
C15orf41		1.7012653	
ADCY2		1.7011887	
CBLN3		1.7009213	
SNORD4A		1.7005737	
LOC100505715		1.7005588	
RPRD2		1.7002375	
SMG9		1.7001829	
MICAL2		1.6997019	
GRB2		1.6985469	
RGS11		1.6982474	
LIMD2		1.696729	
CATSPER3		1.6966704	
LOC400768		1.6962078	
TUB		1.6955428	
LOC101929425		1.6953135	
TSC1		1.6944107	
FAM13A-AS1		1.694374	
ZNF227		1.6936032	
DAPK3		1.6923972	
ATRIP		1.6920851	
HABP2		1.6918144	
COLGALT1		1.6914941	
CAPN6		1.6913582	
MAFG-AS1		1.6898845	
SATB1-AS1		1.6892558	
RABL2B		1.6891047	
GPATCH8		1.6863627	
CTSO		1.6849577	
CDH12		1.683893	
LINC00672		1.6832509	
LDB3		1.6831651	
SLC43A3		1.680841	
DPH2		1.6807055	
CEP170		1.6798397	
ZIC4		1.6790786	
SPG11		1.6781702	
HS3ST5		1.6780958	
NISCH		1.6771176	
LINC00839		1.6766242	
FGD1		1.6760283	
CTRC		1.6756636	
SLC38A11		1.6754421	
TNFSF15		1.6752297	
ILF2		1.6733507	
ESRG		1.67302	
GOLGA6L17P		1.6729575	
ANXA6		1.6729333	
ELMSAN1		1.6724513	
BOLA3-AS1		1.671817	
ERAP2		1.6712505	
SPON2		1.6711643	
MAST1		1.6710321	
CLEC16A		1.6703631	
MIR1-2		1.6686255	
ZNF710		1.6683506	
BBS5		1.6683415	
KIAA1467		1.6678526	
ASRGL1		1.6675183	
SLC25A21-AS1		1.6672484	
ASH1L		1.6636553	
EFTUD2		1.6631656	
BMP5		1.6628978	
RAF1		1.6623975	
MOB3B		1.661668	
COQ10A		1.6615943	
SRPK2		1.6596737	
EHMT2		1.6592	
RPARP-AS1		1.6582692	
PTGER2		1.6569253	
CD7		1.6566857	
AMPD2		1.6566671	
CYGB		1.6565878	
B3GALT5		1.6564583	
SLC39A13		1.6561967	
SCG2		1.6542063	
SPATA5		1.6541932	
SCAI		1.6531228	
TACC1		1.652891	
ALDH18A1		1.652215	
GPR135		1.6516362	
TMEM241		1.6509677	
IFITM2		1.6508846	
NOS3		1.6500504	
ENPP6		1.6489844	
SLC26A9		1.6455324	
MON1B		1.6449051	
CUL9		1.6448768	
POLR3D		1.6445436	
SPRY4		1.6442335	
MLK7-AS1		1.6436956	
OCLM		1.6421182	
ZFYVE1		1.6420909	
PLXND1		1.6413219	
ASB13		1.6405059	
LHFPL5		1.6394073	
COL4A4		1.6388994	
LOC101926977		1.6382967	
ADD3		1.6372509	
SDC2		1.6350428	
SATB2		1.6338624	
C11orf49		1.6326478	
TOB2		1.6321113	
TSC22D1		1.6316634	
DAZAP2		1.631187	
GNN		1.6311529	
P3H2		1.6310496	
CYP11A1		1.6307768	
FLG		1.6301278	
ATAT1		1.6297973	
FOXO3B		1.629747	
CNTNAP3		1.6283884	
SEC13		1.6267129	
LMNB1		1.624873	
RIMS1		1.6243913	
ARRB1		1.6243113	
DFNB31		1.6231409	
ZRANB3		1.62275	
RSPH10B		1.621089	
CACNA1A		1.6208225	
HIST1H1B		1.6207763	
MBNL1-AS1		1.6204784	
CBLB		1.6200677	
SHANK2-AS1		1.6197422	
DFFA		1.6194237	
TAB1		1.6182365	
KIAA1524		1.6177666	
TLE3		1.6175834	
ZSCAN18		1.6171361	
CNBP		1.6170036	
LOC101928053		1.616607	
BSG		1.615167	
CNDP2		1.6145772	
TBRG4		1.6139232	
UBN2		1.6139176	
ANKK1		1.6134123	
CPNE1		1.6131654	
SURF4		1.6128157	
ALKBH3-AS1		1.6124511	
UPK1B		1.6110344	
ATP2B2		1.6099098	
SLC12A4		1.6096367	
DFNB59		1.6086721	
TNFSF11		1.6076195	
TTC7B		1.6066041	
CFAP70		1.6064414	
NAIP		1.6057365	
CXorf56		1.6056757	
SLC1A6		1.6052831	
CIT		1.6051179	
FAM156A		1.604849	
C4orf26		1.6046617	
ZNF689		1.6041235	
ZNF136		1.6039046	
CEP41		1.6038973	
RTTN		1.6036332	
PHYHIPL		1.6032722	
TBC1D8B		1.6031011	
STAM-AS1		1.6029885	
SUGP1		1.602885	
CTSZ		1.6026922	
CARD14		1.6013336	
DUOX1		1.601249	
VEGFC		1.6012017	
OTX1		1.6005398	
HMGCLL1		1.5990845	
RAB20		1.5990309	
ZNF613		1.5989438	
DNAJB12		1.5985953	
CCDC8		1.5985938	
CALU		1.5984824	
RSAD2		1.5971228	
TMEM232		1.5969759	
PARK2		1.5958792	
ARSB		1.5956621	
RNF212B		1.5955181	
CTU2		1.5954618	
ITGB3BP		1.595156	
DKFZp434J0226		1.5947982	
RUNX3		1.5938942	
TUFM		1.5931684	
NRF1		1.5928315	
LNX1		1.5919762	
MEX3B		1.5919253	
PDE4B		1.5915803	
LINC00937		1.591204	
ASB14		1.5905652	
PKN3		1.5899987	
NSL1		1.5895332	
KANK3		1.5892711	
LIMS1		1.5885495	
PAX8-AS1		1.5884603	
MAN1A1		1.5883391	
PRDM16		1.5882535	
FAM171B		1.5875349	
ADAM17		1.5871859	
SLC24A1		1.5867362	
TDRD9		1.5865643	
NUMBL		1.5858189	
ZPLD1		1.5852104	
LOC148413		1.5849458	
NANS		1.5844889	
SGPL1		1.5842828	
POC1A		1.584244	
SPIB		1.5840508	
DNAH6		1.5840178	
WRAP53		1.5839449	
ASAP1		1.5836667	
EPB41L3		1.5833682	
HCFC2		1.5830523	
KLHDC1		1.5819482	
CA1		1.5813391	
ZMYND10		1.5808964	
RELN		1.5807525	
ATP1A1-AS1		1.5804288	
ADCK1		1.5803415	
ZCCHC4		1.5802379	
AKR7L		1.5798038	
ARHGAP44		1.5795429	
ZNF502		1.5794548	
ENKUR		1.5789658	
RFC2		1.5789388	
TNFSF12		1.5788441	
MKRN3		1.5788369	
LOC102723439		1.5785311	
SNRNP200		1.5782769	
LOC101927699		1.5779908	
CFB		1.5774837	
ZSCAN23		1.5774597	
ANO1		1.5774041	
LOC100996662		1.5772517	
NCR3LG1		1.577235	
STX11		1.5767492	
ADPRH		1.5758994	
PCDHB2		1.5757653	
APEX1		1.5751382	
MICAL3		1.574902	
CYFIP2		1.5746747	
RNFT2		1.5734502	
NFAT5		1.5725294	
CWF19L1		1.5724597	
SRSF3		1.5703757	
APEX2		1.5699232	
IQCA1		1.5697664	
DNAJC3-AS1		1.5694046	
PEX5L		1.569027	
SMG8		1.5681283	
LOC100506606		1.5678886	
P3H3		1.5675676	
NSUN6		1.5672289	
SBSPON		1.5665476	
N4BP3		1.5661545	
PTPRT		1.5658345	
TDRD5		1.5656452	
MARVELD1		1.5652412	
ARL10		1.5649444	
EOGT		1.5642807	
TPST2		1.5641772	
PLIN5		1.5641226	
NLRP7		1.5627435	
EFCAB1		1.5606409	
ZNF717		1.5604596	
PHACTR4		1.5602301	
ARRDC1-AS1		1.5595002	
NKAPP1		1.558933	
CREB3		1.558561	
DLGAP1-AS3		1.5584562	
ZNF10		1.556969	
ZNF766		1.556693	
TUBA1C		1.5564805	
CYP2D6		1.5556849	
POLR3A		1.5547935	
TNC		1.5546993	
SLC25A26		1.5539082	
NPIPA5		1.5538938	
C15orf54		1.5534	
ZNF473		1.5520754	
MICU1		1.5518302	
LOC101927973		1.5497389	
ARMC3		1.548046	
N4BP2L1		1.5476934	
LINC00941		1.547581	
LOC102723475		1.5460101	
GTF3C2-AS1		1.5459563	
CHCHD3		1.5444565	
FARP2		1.5434364	
LOC81691		1.542577	
SDHC		1.5413871	
CCDC69		1.5411738	
SUV420H2		1.5408998	
SPTBN4		1.5407509	
UNC5C		1.5405644	
CLDN11		1.5398476	
PRICKLE1		1.53945	
SH2D3A		1.5384116	
SGCB		1.5379394	
SCLT1		1.5378793	
SPIDR		1.5376757	
PPARGC1A		1.5373813	
FCRL2		1.5367397	
TCEAL2		1.5349257	
PDIA3		1.5349131	
ATG101		1.5347419	
DLG2		1.534195	
GOLGA8S		1.5339034	
TRIM38		1.5338075	
XPO5		1.5331708	
UBTF		1.5327199	
IL24		1.5327158	
RNF166		1.5321618	
RERG		1.5315173	
FAM218A		1.530823	
ARHGDIA		1.5307869	
C22orf23		1.5303754	
SMCO2		1.5298433	
C11orf65		1.5293773	
C6orf106		1.5291188	
MIR940		1.5278031	
CT62		1.5277171	
SIGLEC15		1.5274245	
PDIA4		1.5268213	
CIDEC		1.5250989	
ERC1		1.5221244	
CCDC18		1.5218385	
WNT3		1.5212766	
HTATSF1P2		1.5211725	
LAMA5		1.5209354	
PKI55		1.5203815	
FOXM1		1.5186611	
LRP5L		1.5185122	
SLC25A28		1.518212	
RHBDF2		1.518186	
DNAH5		1.5176888	
SLC16A5		1.517054	
LINC01121		1.5153056	
LINC01411		1.5144507	
C3orf35		1.5141741	
TRABD2B		1.5135679	
HULC		1.5132493	
DEPDC5		1.5113034	
LINC01134		1.5112606	
HMG20A		1.5111812	
ATAD3B		1.5104362	
CMAHP		1.5101826	
PCYOX1L		1.5097127	
CDK9		1.5095073	
HRC		1.5094258	
SMARCAL1		1.5093129	
DQX1		1.5090252	
HMGXB3		1.509023	
GMEB1		1.5089926	
STX16		1.508664	
RARRES2		1.5081446	
LOC101928101		1.507302	
ALMS1-IT1		1.507135	
SDHA		1.5056375	
HLA-G		1.5055594	
FAM155A		1.504923	
ARIH2OS		1.5044554	
LOC101929470		1.5035789	
LOC100049716		1.5035282	
SLC39A1		1.50346	
GRIA4		1.5033075	
ECT2L		1.5031272	
FTSJ3		1.5022972	
PAQR6		1.5011756	
CA9		1.5010086	
LMCD1-AS1		1.5009667	
ANKS1A		1.5006443	
SNORD14A		1.4992129	
SH3BP5L		1.4988852	
LOC100506178		1.4979388	
ZNF155		1.495965	
TPP1		1.4946605	
IGFL3		1.4938995	
SULT1C2		1.493688	
PDE8B		1.4929042	
FGF14-AS2		1.4926513	
SNX27		1.4909258	
ASTE1		1.4907649	
GNRHR		1.4902492	
MLH1		1.489117	
GLT8D1		1.488754	
LEMD1-AS1		1.4881431	
HLA-B		1.487856	
HLA-C		1.4871293	
SCML2		1.4858898	
GABRG3		1.4857755	
MAP2K6		1.4849725	
THBS3		1.4843099	
LOC284950		1.4838755	
PITRM1-AS1		1.4835086	
PCAT7		1.4830256	
TTC14		1.4828292	
PCK1		1.4826283	
NEIL2		1.4824835	
NBL1		1.4824246	
LOC440386		1.4818631	
STX1B		1.4797885	
CAT		1.4788557	
SSSCA1-AS1		1.4784197	
HELZ		1.4779058	
PLCXD1		1.4778913	
PLEKHG1		1.4774	
LRRN4CL		1.4738837	
MS4A7		1.4738675	
KIF4A		1.4727656	
SCG5		1.471752	
HAS3		1.4713628	
METTL20		1.471274	
PML		1.4711752	
GNB5		1.4711156	
ETV7		1.4706146	
NECAP1		1.4701941	
NUP88		1.4699948	
PKD1		1.4693705	
SYCP3		1.4689994	
P2RY6		1.4689568	
MAP2K7		1.4685854	
TRAPPC9		1.4680461	
C14orf93		1.4679211	
SEPT7-AS1		1.4669614	
TSR2		1.4663424	
LSM11		1.4656171	
EFCAB6		1.4647844	
SLC37A4		1.4646558	
ZBTB49		1.4643708	
HOXB6		1.4639363	
AMOTL1		1.4614512	
TBX19		1.4612677	
DNAH12		1.46067	
LINC00271		1.4605819	
FUT4		1.4603542	
PLA2G4A		1.4580724	
RPS2P32		1.4570892	
ALOX5		1.4566647	
LOC101929072		1.4565797	
CCDC144NL		1.4560761	
ADAM8		1.4556763	
TESK2		1.4554384	
TMEM86B		1.4552664	
TMEM101		1.4541221	
DCAF5		1.4540079	
PARP14		1.4537305	
SLC45A3		1.4536569	
MORC2		1.4536102	
ZKSCAN3		1.4536097	
NPIPA7		1.4530454	
SPEF2		1.4520614	
DNAH14		1.4518741	
TICRR		1.4516636	
OAS3		1.450756	
ZNF789		1.450583	
SCARA3		1.4497057	
CKM		1.4491678	
RNF215		1.4490887	
POFUT2		1.4489744	
LLGL1		1.4483464	
SMOX		1.4480298	
KCNK17		1.4478183	
BAP1		1.447292	
SCN3A		1.4471487	
ZKSCAN8		1.4468656	
RALGDS		1.4465023	
PPP2R3C		1.4463311	
RABEPK		1.4462967	
LCTL		1.4460297	
XRN1		1.4458294	
CCDC159		1.4457891	
SLC36A2		1.4456104	
GCSAM		1.4447162	
CFDP1		1.4445518	
PSMC4		1.4443666	
C19orf18		1.4438289	
SDCBP2-AS1		1.4434309	
SKIDA1		1.4433326	
GLRB		1.4424281	
BEND6		1.4414839	
CLEC7A		1.4412842	
PLA2G7		1.440868	
ZNF791		1.4406501	
CCDC146		1.4403895	
KIF15		1.439967	
KNTC1		1.4394017	
DLX4		1.4392368	
PLAUR		1.4387336	
ARNT		1.4366041	
WARS2		1.4365524	
ACY1		1.4364228	
ADGB		1.4363229	
POLD1		1.4361233	
TRAM1L1		1.435413	
GJB2		1.4352484	
TTC23L		1.434406	
FHL3		1.4338242	
CORO2A		1.4336874	
LBP		1.4333937	
ZNF284		1.433302	
C2orf43		1.432692	
SARAF		1.4313378	
NIPSNAP1		1.4313186	
FAM193B		1.4310763	
EXOG		1.4294522	
DCHS2		1.4293919	
AATK		1.4277297	
DDB1		1.4272858	
SLC4A8		1.426559	
CD99L2		1.426515	
ZNF572		1.4264888	
DIRAS3		1.4253982	
NAP1L6		1.4243773	
DUS3L		1.4242538	
CHST6		1.4237876	
CCDC71		1.4237467	
NDRG2		1.4237206	
PCGF3		1.4236897	
ADRB1		1.4233396	
GDPD2		1.4229138	
MINA		1.42275	
OXNAD1		1.4226071	
LOC103344931		1.422255	
WDR19		1.4212592	
CHD7		1.4202876	
DPYSL5		1.4193741	
HERC2P9		1.419349	
TRAF3IP2-AS1		1.4193459	
EXOC3		1.4191138	
ZNF699		1.4190173	
ZNF550		1.4182814	
KIF6		1.4169887	
ESPL1		1.4160058	
CSF1		1.4149609	
RPUSD2		1.4142638	
LRRTM2		1.4130421	
HIST1H3D		1.4129342	
CSRNP1		1.412638	
LOC101929484		1.412308	
GLIPR1L2		1.4118669	
C8orf88		1.4105171	
PDIA3P1		1.4101284	
CELF4		1.409051	
LINC00964		1.4087538	
10-Mar		1.408739	
SLC9B1		1.4079187	
FBXL14		1.407391	
AKAP7		1.4072477	
CCT3		1.4069813	
IP6K1		1.4061139	
DCLRE1B		1.4060682	
ZNF507		1.4056351	
LINC01132		1.4047503	
TTC21A		1.4043657	
HBEGF		1.4039918	
VIPAS39		1.4035673	
USP51		1.4033943	
GSTCD		1.4032254	
MAP1B		1.4028165	
POT1-AS1		1.4027972	
AMPD3		1.4021742	
SH3KBP1		1.402141	
C4orf47		1.4012278	
SORCS1		1.4010383	
LOC101927415		1.4007148	
DTX2		1.4006163	
NPIPB9		1.4002367	
C2orf82		1.3999609	
SNORD99		1.3994849	
CENPBD1		1.3990963	
ARID4A		1.3983184	
TMEM231		1.3981609	
IFRD2		1.3977288	
RTCA-AS1		1.3971704	
NXPH3		1.3969138	
DSN1		1.3967286	
KDM8		1.3967093	
SIX1		1.3966951	
ATP6AP1		1.3960682	
POLQ		1.3959963	
KDM2A		1.3957075	
GINS4		1.395703	
CEP170P1		1.3948213	
ITPR3		1.3946248	
MAATS1		1.3942595	
ZNF669		1.3934107	
AP5B1		1.3931861	
SORCS2		1.3928291	
EPB42		1.3922895	
ABHD1		1.3922386	
FARS2		1.3921077	
TCF12		1.3918617	
RBM34		1.391813	
SAG		1.3916544	
DPRXP4		1.3913678	
SCART1		1.3908101	
CDHR4		1.3901719	
RIPK3		1.3899217	
ZSWIM3		1.3898603	
CUZD1		1.3897012	
RNF212		1.3893346	
PKM		1.3885149	
KLF9		1.388307	
TSPAN14		1.3871956	
PTPDC1		1.3870369	
CP		1.3864743	
PLIN4		1.3863376	
CDH7		1.3857831	
AMER2		1.3856866	
IFT122		1.384969	
ALG11		1.3845745	
CDKN2C		1.384432	
LOC146880		1.3832829	
LINC00908		1.3832364	
CCDC129		1.3831462	
RHOBTB2		1.3831329	
HSP90AB1		1.3825064	
ZNF496		1.3822515	
RNF183		1.3809249	
C2orf88		1.3807331	
PRKD3		1.3800193	
FBXO31		1.3793315	
TMEM71		1.3792754	
RFWD3		1.3784261	
CTSH		1.3776078	
GNAL		1.376999	
PCNX		1.3767511	
HEY2		1.3763978	
GGT2		1.3763658	
USP37		1.3759041	
ZNF714		1.375712	
U2AF2		1.3755984	
CREB3L2		1.37539	
WDFY3-AS2		1.3738564	
ERN1		1.3737475	
RHOBTB3		1.373545	
NEK9		1.3729146	
ZNF596		1.3715447	
RFX3		1.3715051	
COX20		1.3709033	
TMEM158		1.370851	
ATRNL1		1.3703741	
ANGPTL7		1.3696009	
PLEKHH2		1.369498	
CC2D1A		1.368968	
EBLN2		1.368064	
ADCY5		1.3678375	
PGAP1		1.3676512	
LOC100289473		1.3655293	
PDE9A		1.3654641	
PDLIM2		1.3649151	
DOCK1		1.3648579	
CREB3L4		1.364216	
LINC01018		1.3638257	
AGO4		1.3629278	
SUV39H1		1.3625115	
ZNF726		1.3620234	
NT5DC3		1.3616068	
GPRC5D		1.3611476	
PCED1B		1.3610767	
DLST		1.3607523	
SPAG5		1.3595676	
PEX26		1.3594527	
UBQLN4		1.3594238	
ABCC8		1.3578151	
LINC00930		1.3577718	
MAFB		1.3554369	
PABPN1		1.3543376	
HLA-A		1.3539551	
RAB36		1.3539339	
SLC2A14		1.353802	
SLC6A11		1.353699	
ZNF208		1.3535801	
APOL2		1.3535252	
LINC00313		1.3523651	
C14orf39		1.3520173	
HOXC6		1.3519665	
DNM3		1.3518857	
MAT2B		1.3518376	
KMT2A		1.3503158	
SPRED1		1.3499134	
ENO4		1.3498017	
PARVB		1.3482184	
PMCHL2		1.3479903	
VPS8		1.3478483	
FAM86JP		1.3477081	
LY6E		1.3474532	
TINF2		1.3470366	
ANKRD26		1.3469368	
CUX1		1.3469197	
HEATR6		1.3464954	
GPM6B		1.3454233	
LRG1		1.3451939	
POLE		1.3450618	
FAM122C		1.344141	
ACRV1		1.3436443	
KCTD19		1.3434443	
ZNF780B		1.3421371	
ITSN1		1.3416649	
CERCAM		1.341634	
PRDM5		1.3415271	
PARP1		1.3411827	
COG1		1.3408521	
TPRG1		1.3405854	
TRIM21		1.3398172	
ARHGEF10		1.3393828	
PPP2R5D		1.3390176	
C17orf53		1.3387371	
SLFN12		1.3381567	
CNR2		1.3371451	
C10orf10		1.3367902	
MOB3C		1.3362556	
ZC2HC1A		1.3359512	
FLJ12825		1.3357544	
PPFIBP2		1.3355318	
UTP14A		1.3352281	
RGAG4		1.334669	
CISH		1.334669	
UBE2Q2P2		1.3345181	
ZNF215		1.3340153	
FRY		1.3339669	
CEP152		1.3335979	
TMPRSS6		1.3324256	
PRR11		1.3323253	
SRPR		1.3316019	
GALNT12		1.3313504	
PRSS8		1.330902	
HDAC10		1.3307137	
LINC00852		1.3307061	
VIPR2		1.3306603	
ABCB9		1.3300793	
TMED2		1.3299727	
CLCNKA		1.3298792	
BNIPL		1.3296716	
MVB12B		1.329338	
ZNF619		1.3288171	
FOXL1		1.3281971	
MAGED1		1.3275912	
SLC2A13		1.327539	
CDPF1		1.3267235	
FAHD2A		1.3263373	
EN1		1.3259512	
STAMBPL1		1.3258251	
SALL2		1.3256903	
GDPD5		1.3251288	
SNAI3-AS1		1.3244631	
LINC01057		1.3243827	
ZNF25		1.3239617	
HDAC3		1.3237141	
CPLX1		1.3232573	
PNPT1		1.3229558	
CREG2		1.3227338	
MEST		1.3226393	
STK32B		1.3223116	
PLCL1		1.3217276	
ARHGEF26		1.3217021	
SYTL4		1.3216736	
MPP2		1.3216325	
PELI2		1.3213406	
ZSCAN5A		1.3206946	
LRRC41		1.3197839	
MICAL1		1.319263	
ALAD		1.3190726	
KAT7		1.318956	
RAET1E		1.3189014	
NEU3		1.3180474	
VPS13B		1.3174654	
HIST1H2AC		1.3173338	
S100A4		1.3169775	
C5AR2		1.3169377	
NSFL1C		1.316312	
ZFP2		1.3162117	
ZMYND15		1.315985	
MNX1		1.315631	
RPIA		1.3155148	
USB1		1.3148891	
DNAJA1		1.3140829	
TGIF2		1.3135684	
CES2		1.313268	
HARS2		1.3126041	
CNNM4		1.3120906	
RNF34		1.3118598	
RTN1		1.3117663	
DHX37		1.3095263	
FKBP1A		1.3085071	
